33.445821,-86.255605,5.8,5.1,6.8,5.0,4.7,4.4,4.9,3.8,4.1,3.1,4.3,5.0
32.571432,-88.133322,5.4,5.1,6.4,5.5,4.3,3.9,5.9,3.8,3.3,3.6,4.1,6.0
34.710815,-86.742478,5.3,4.9,6.6,4.9,5.1,4.1,4.9,3.5,4.1,3.3,4.9,5.9
30.666959,-88.226989,4.8,5.5,6.4,4.5,5.7,5.0,6.9,7.0,5.9,2.9,4.1,5.3
31.529531,-87.345345,5.4,5.8,6.6,4.8,5.5,4.9,5.9,4.8,4.5,3.0,4.1,5.3
32.233377,-86.208528,4.7,5.5,6.3,4.5,3.9,3.9,5.3,3.7,4.1,2.5,4.1,5.3
33.603543,-86.466833,5.1,4.7,6.3,5.0,4.9,3.7,5.3,3.6,3.9,2.8,4.3,5.1
34.492894,-87.299281,5.3,4.7,6.4,5.1,5.1,3.8,4.5,3.4,4.1,3.4,4.9,5.9
33.356502,-87.538006,5.5,5.3,6.6,5.5,4.3,3.8,5.0,3.5,3.3,3.4,4.1,5.3
32.576792,-85.311984,5.3,5.6,6.9,5.3,3.8,4.3,5.9,4.0,3.9,3.1,4.4,5.5
31.450171,-85.651820,5.3,5.1,6.6,4.3,3.9,5.0,6.0,4.1,3.8,2.7,4.0,5.3
33.293157,-86.767961,5.7,5.5,6.8,5.4,4.3,4.4,5.3,3.7,3.9,2.7,4.1,5.3
32.540642,-86.658347,4.7,5.5,6.3,4.5,3.9,3.9,5.3,3.7,4.1,2.5,4.1,5.3
34.467520,-87.647762,4.9,4.9,6.3,5.0,5.5,3.8,4.5,3.4,4.3,3.3,4.5,5.7
30.869984,-88.118401,4.8,5.5,6.4,4.5,5.7,5.0,6.9,7.0,5.9,2.9,4.1,5.3
34.617951,-86.056162,5.3,5.1,6.6,4.8,4.9,4.1,4.8,3.7,4.7,3.3,4.5,5.8
32.467164,-86.959844,5.3,5.3,6.8,4.6,3.7,4.0,4.4,3.9,3.7,2.9,3.8,5.5
34.691165,-87.710054,4.5,4.5,5.9,4.4,5.1,4.1,4.6,3.3,4.1,3.3,4.5,5.8
32.383939,-85.910123,5.0,5.7,6.7,5.1,3.8,4.4,5.4,3.9,4.0,2.7,4.3,5.6
33.175552,-86.357359,5.5,5.1,6.6,5.0,4.0,4.0,5.4,4.3,4.1,3.0,4.0,5.3
33.387375,-86.144681,5.8,5.1,6.8,5.0,4.7,4.4,4.9,3.8,4.1,3.1,4.3,5.0
31.745135,-87.769476,5.4,5.5,6.9,4.6,4.7,4.3,6.0,4.3,3.7,2.8,4.5,5.9
31.816474,-85.964713,4.7,5.1,6.3,4.1,3.7,4.4,5.8,4.0,3.4,2.5,3.9,4.9
33.646334,-86.585890,5.1,4.7,6.3,5.0,4.9,3.7,5.3,3.6,3.9,2.8,4.3,5.1
33.307222,-87.585902,5.3,5.1,6.3,5.4,4.3,3.8,5.4,3.9,3.3,3.0,4.1,5.1
34.666040,-87.749232,4.5,4.5,5.9,4.4,5.1,4.1,4.6,3.3,4.1,3.3,4.5,5.8
32.885631,-85.264695,4.8,5.4,5.7,5.0,3.7,3.5,5.9,3.3,3.1,2.8,3.7,5.3
33.226133,-87.225842,5.9,5.6,7.1,5.5,4.3,4.4,5.5,3.9,4.0,3.1,4.3,5.6
32.562179,-86.099371,4.7,5.5,6.3,4.5,3.9,3.9,5.3,3.7,4.1,2.5,4.1,5.3
32.444907,-88.193305,5.4,5.1,6.4,5.5,4.3,3.9,5.9,3.8,3.3,3.6,4.1,6.0
61.187188,-149.880393,0.8,0.8,0.7,0.7,0.7,1.1,1.7,2.4,2.7,2.0,1.1,1.1
64.856055,-146.275980,0.5,0.4,0.4,0.3,0.6,1.4,1.9,2.0,1.0,0.9,0.8,0.9
60.056453,-151.362422,2.4,2.1,1.7,1.3,1.3,1.0,1.5,2.3,3.3,3.3,2.6,2.8
58.373561,-134.523946,4.5,3.8,3.3,2.8,3.4,3.3,4.3,5.3,6.7,7.8,4.9,4.4
57.762816,-152.472876,7.4,5.3,4.6,4.3,5.5,4.8,3.7,5.3,7.0,7.3,6.0,6.8
63.870552,-144.002648,0.4,0.3,0.3,0.3,0.6,1.8,2.3,1.3,0.9,0.6,0.5,0.3
61.685570,-145.775152,5.6,5.1,4.7,3.3,3.8,3.1,3.8,6.0,8.4,8.1,5.5,6.8
32.035885,-110.262611,0.9,0.6,0.5,0.3,0.3,0.5,3.7,3.3,1.9,1.3,0.6,1.0
33.276539,-112.187170,0.7,0.7,0.8,0.3,0.1,0.0,0.6,1.3,1.0,0.6,0.7,0.9
33.247861,-111.770161,0.8,0.8,0.9,0.3,0.3,0.1,0.9,1.1,0.9,0.7,0.8,1.1
36.527297,-109.691925,0.7,0.6,0.7,0.5,0.5,0.3,1.3,1.4,0.9,1.1,0.9,0.7
34.643596,-112.043547,1.0,1.3,1.3,0.7,0.3,0.3,1.6,2.0,1.6,1.1,1.1,1.3
35.630842,-112.052427,2.0,2.1,2.6,1.5,0.7,0.4,2.8,2.8,2.0,1.6,2.0,2.4
33.314508,-111.748791,0.8,0.8,0.9,0.3,0.3,0.1,0.9,1.1,0.9,0.7,0.8,1.1
33.276539,-112.187170,0.9,0.9,1.0,0.3,0.1,0.1,0.8,1.3,0.9,0.7,0.7,1.3
33.476884,-110.868076,1.9,1.7,2.0,0.6,0.4,0.3,2.4,3.0,1.8,1.5,1.6,2.6
33.276539,-112.187170,0.8,0.9,0.9,0.3,0.1,0.1,0.7,1.0,1.0,0.6,0.7,1.1
34.776828,-110.089544,0.6,0.6,0.6,0.3,0.4,0.3,1.1,1.6,1.1,0.9,0.6,0.7
35.341456,-114.017106,0.9,0.9,1.1,0.6,0.3,0.3,1.1,1.5,0.8,0.7,0.8,1.0
32.442979,-111.159344,1.0,0.9,0.9,0.4,0.3,0.3,2.0,2.3,1.3,1.3,0.8,1.4
32.957645,-112.053351,0.7,0.8,0.8,0.3,0.1,0.3,0.9,1.1,0.7,0.6,0.7,1.0
33.470724,-111.718829,0.8,0.8,0.9,0.3,0.3,0.1,0.9,1.1,0.9,0.7,0.8,1.1
33.528204,-110.966562,1.9,1.7,2.0,0.6,0.4,0.3,2.4,3.0,1.8,1.5,1.6,2.6
31.463270,-110.881900,1.1,0.9,0.8,0.4,0.3,0.4,5.0,3.9,1.9,1.6,0.7,1.7
33.967712,-114.268073,0.6,0.4,0.5,0.3,0.1,0.0,0.3,0.5,0.5,0.4,0.5,0.6
33.864471,-111.075088,2.0,1.9,2.4,1.1,0.6,0.4,2.6,3.3,2.1,1.7,1.9,2.3
33.276539,-112.187170,0.9,0.9,1.0,0.3,0.1,0.1,0.8,1.3,0.9,0.7,0.7,1.3
33.276539,-112.187170,0.7,0.7,0.9,0.3,0.1,0.1,0.8,1.0,0.9,0.7,0.7,1.0
34.141314,-109.935556,2.7,2.3,3.1,1.3,0.8,0.7,3.7,3.7,2.6,2.3,2.3,3.0
34.683235,-112.208914,1.5,1.5,1.8,0.8,0.6,0.5,3.3,3.4,2.0,1.1,1.5,1.6
32.813612,-109.701631,0.7,0.7,0.5,0.3,0.3,0.3,1.7,1.6,1.4,1.0,0.6,1.0
33.276539,-112.187170,1.0,1.3,1.4,0.4,0.3,0.1,0.6,1.0,0.7,0.6,0.9,1.3
35.032371,-111.684752,1.7,1.8,2.3,1.3,0.6,0.4,1.8,2.1,2.0,1.5,1.6,1.8
34.521702,-110.110981,0.6,0.6,1.0,0.4,0.5,0.3,2.1,2.5,1.6,1.3,0.8,1.0
34.118938,-109.285553,0.5,0.5,0.5,0.3,0.4,0.5,2.7,3.1,1.6,1.0,0.6,0.5
33.276539,-112.187170,0.8,0.9,0.9,0.3,0.1,0.1,0.7,1.0,1.0,0.6,0.7,1.1
33.276539,-112.187170,0.9,0.8,1.0,0.3,0.3,0.1,0.8,1.3,1.1,0.7,0.7,1.3
33.276539,-112.187170,0.8,0.9,0.9,0.3,0.1,0.1,0.7,1.0,1.0,0.6,0.7,1.1
32.071764,-110.859106,0.9,0.7,0.7,0.3,0.3,0.3,2.4,2.3,1.7,1.1,0.7,1.1
33.276539,-112.187170,1.3,1.1,1.6,0.5,0.3,0.1,1.4,1.9,1.4,0.7,1.0,1.3
32.070050,-109.886546,0.9,0.7,0.6,0.3,0.3,0.3,2.7,2.7,1.5,1.3,0.6,1.3
35.915563,-112.366031,1.8,1.8,2.3,1.1,0.7,0.5,2.9,3.0,1.8,1.5,1.9,2.1
34.633764,-110.350610,0.5,0.5,0.6,0.3,0.3,0.3,1.3,1.4,0.9,0.9,0.6,0.7
32.656575,-114.404216,0.4,0.3,0.3,0.1,0.0,0.0,0.3,0.6,0.3,0.3,0.3,0.5
35.479157,-94.193334,2.6,3.1,4.9,4.8,6.1,4.1,3.4,3.5,4.7,4.5,4.5,3.7
34.055486,-93.189406,3.4,3.9,5.1,4.9,5.9,4.0,4.0,3.0,3.9,4.3,5.4,4.8
35.768738,-91.652338,2.6,3.3,5.0,4.4,4.9,3.3,3.3,3.3,4.3,3.6,4.6,4.3
34.614356,-92.668034,3.3,3.5,5.1,5.5,5.4,4.0,4.3,3.4,4.6,4.0,5.5,5.0
36.299507,-93.956801,2.0,2.5,4.3,4.3,5.5,4.9,3.0,3.8,4.7,3.9,3.8,3.3
35.754685,-89.926797,3.3,4.1,5.3,4.9,5.3,4.3,3.9,3.1,3.8,3.1,4.8,4.8
34.883421,-91.194574,3.5,4.3,4.9,5.3,5.7,3.7,3.6,3.3,3.6,3.3,4.5,4.9
34.612417,-92.493519,3.3,3.5,5.1,5.5,5.4,4.0,4.3,3.4,4.6,4.0,5.5,5.0
34.826103,-91.931526,3.3,3.5,5.0,4.9,5.4,3.4,3.3,3.1,3.9,3.6,5.3,4.8
33.589009,-92.842649,3.9,4.3,5.1,4.3,5.0,4.4,3.9,3.1,4.1,3.9,5.1,5.0
35.473886,-93.516564,2.4,3.3,4.6,4.3,5.4,3.8,3.3,2.9,4.1,3.9,4.4,4.1
35.105306,-92.354915,3.0,3.6,4.9,4.4,5.3,4.3,3.3,2.9,4.5,3.8,4.9,4.7
33.875244,-91.488393,4.1,4.5,5.5,4.5,4.8,3.5,4.3,3.3,3.5,4.0,5.0,5.0
36.087732,-94.309322,1.8,2.5,3.9,4.3,5.0,5.0,2.9,3.6,4.5,3.8,3.7,3.1
36.178441,-91.481669,2.6,3.1,4.5,4.3,4.5,3.8,3.3,3.3,3.9,3.4,4.4,4.3
36.295086,-93.092861,2.3,2.9,4.5,4.1,5.1,4.5,3.3,3.8,4.1,3.7,4.3,3.7
33.673559,-93.606807,3.5,4.1,5.0,5.0,5.4,4.5,4.0,4.3,4.3,3.8,5.3,4.9
34.918774,-92.151490,3.3,3.5,5.0,4.9,5.4,3.4,3.3,3.1,3.9,3.6,5.3,4.8
35.779183,-90.766012,3.3,3.8,4.8,5.1,5.1,3.1,2.7,3.0,3.7,3.4,4.7,4.5
34.812470,-91.905399,3.3,4.0,5.0,5.0,5.0,3.6,3.7,2.5,3.3,3.6,4.5,4.9
33.242571,-93.229960,3.8,4.1,5.0,4.3,4.8,4.6,3.9,3.5,3.6,4.0,5.0,5.3
34.369750,-92.839331,3.5,4.0,5.4,5.3,5.8,4.5,4.6,3.3,4.4,4.3,5.4,5.3
34.857241,-92.390298,3.3,3.5,5.0,5.1,5.3,3.3,3.3,3.1,4.1,3.6,5.3,4.7
33.604967,-91.755955,4.5,4.8,6.0,4.8,4.8,3.8,4.7,3.5,3.5,4.4,5.3,5.1
35.169237,-92.817379,2.8,3.6,4.8,4.3,5.5,4.3,3.1,2.6,4.0,3.9,4.8,4.5
35.569278,-91.203951,3.3,3.5,5.3,4.7,5.0,3.7,3.5,3.7,4.1,3.3,4.9,4.8
36.421611,-93.166451,2.3,2.9,4.5,4.1,5.1,4.5,3.3,3.8,4.1,3.7,4.3,3.7
35.646832,-90.094653,3.3,3.8,4.9,4.7,5.5,3.6,3.5,2.9,3.9,2.9,4.7,5.0
35.405649,-93.909428,2.3,2.9,4.5,3.8,5.4,3.7,3.3,2.8,4.0,3.8,4.1,3.7
36.113222,-90.551092,3.4,3.8,5.3,5.3,5.4,3.7,3.3,3.4,4.1,3.3,4.9,5.0
36.324042,-91.084748,3.5,3.7,5.7,4.4,5.3,3.1,3.5,3.5,3.9,3.1,4.9,4.6
33.776791,-93.289132,3.8,4.3,5.3,5.3,5.3,4.4,4.3,3.7,4.3,4.3,5.5,5.3
36.316945,-94.154459,2.0,2.5,4.3,4.3,5.5,4.9,3.0,3.8,4.7,3.9,3.8,3.3
35.306683,-93.071219,2.6,3.4,4.8,4.1,5.5,4.0,3.1,3.3,3.7,3.9,4.3,4.3
35.247376,-91.731390,3.4,4.3,5.3,5.5,5.3,3.5,3.7,3.3,3.4,3.3,5.3,4.9
36.171598,-94.042788,1.8,2.5,3.9,4.3,5.0,5.0,2.9,3.6,4.5,3.8,3.7,3.1
34.387577,-91.419955,3.5,4.3,5.4,5.3,5.3,4.0,3.3,2.7,3.3,3.5,4.7,5.4
33.431043,-93.876485,3.1,3.5,4.3,4.3,4.5,4.4,3.8,3.0,3.4,3.4,4.6,4.7
34.950619,-91.091003,3.5,4.3,4.9,5.3,5.7,3.7,3.6,3.3,3.6,3.3,4.5,4.9
34.839964,-115.967051,0.8,0.9,0.9,0.4,0.3,0.1,0.3,0.3,0.4,0.3,0.6,0.7
37.735088,-122.243067,5.0,3.8,3.7,1.8,0.3,0.3,0.1,0.1,0.4,1.5,3.7,3.8
33.786594,-118.298662,3.7,3.8,3.3,1.3,0.3,0.1,0.0,0.1,0.5,0.5,2.3,2.3
32.740810,-116.976341,2.8,2.7,3.3,1.4,0.5,0.3,0.1,0.3,0.4,0.8,2.1,2.3
33.640302,-117.769442,2.5,2.3,2.3,0.8,0.3,0.1,0.0,0.1,0.4,0.3,1.7,1.8
40.469324,-122.278404,6.1,4.5,4.4,2.1,1.3,0.6,0.3,0.5,0.9,2.3,5.3,5.5
37.931997,-121.906748,2.6,2.1,2.0,0.9,0.3,0.1,0.0,0.1,0.3,0.9,1.9,1.9
33.786594,-118.298662,3.7,3.8,3.3,1.3,0.3,0.1,0.0,0.1,0.5,0.5,2.3,2.3
40.564495,-123.935891,6.0,4.7,5.3,2.9,1.4,0.5,0.1,0.5,0.9,2.7,6.4,6.0
38.973505,-121.067718,6.1,5.1,5.6,2.7,0.8,0.3,0.1,0.3,0.7,2.3,5.7,5.4
35.294405,-118.905173,0.9,1.1,1.0,0.6,0.3,0.1,0.0,0.1,0.3,0.3,0.7,0.6
33.919215,-116.864197,3.1,3.0,3.3,1.3,0.6,0.1,0.3,0.3,0.6,0.6,2.0,2.4
34.693608,-115.851819,0.5,0.4,0.4,0.3,0.1,0.1,0.4,0.5,0.4,0.3,0.3,0.5
33.888014,-118.129650,2.5,2.5,2.0,0.7,0.3,0.0,0.0,0.1,0.3,0.3,1.7,1.7
37.516644,-122.293390,4.3,3.3,3.1,1.3,0.3,0.1,0.0,0.1,0.3,1.1,2.9,3.3
37.866825,-122.253582,5.0,3.8,3.7,1.8,0.3,0.3,0.1,0.1,0.4,1.5,3.7,3.8
37.026022,-118.334393,1.1,1.0,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.6,0.8
33.756749,-115.723001,0.4,0.3,0.3,0.3,0.0,0.0,0.3,0.6,0.4,0.3,0.3,0.5
33.640302,-117.769442,3.4,3.5,2.9,1.3,0.3,0.0,0.0,0.1,0.4,0.5,2.0,2.3
37.912274,-121.843071,2.6,2.1,2.0,0.9,0.3,0.1,0.0,0.1,0.3,0.9,1.9,1.9
37.689182,-122.404332,4.4,3.3,3.1,1.4,0.3,0.1,0.0,0.1,0.3,1.3,2.9,3.1
34.635927,-120.201469,3.6,4.0,3.5,1.5,0.3,0.0,0.0,0.1,0.4,0.6,2.4,2.6
33.786594,-118.298662,3.0,3.3,3.0,1.3,0.3,0.1,0.0,0.3,0.4,0.5,2.1,2.1
37.381144,-122.334825,4.4,3.3,3.1,1.4,0.3,0.1,0.0,0.1,0.3,1.3,2.9,3.1
35.294405,-118.905173,1.0,1.1,0.9,0.5,0.3,0.1,0.0,0.0,0.3,0.3,0.6,0.6
33.786594,-118.298662,3.3,3.3,2.9,1.0,0.3,0.0,0.0,0.3,0.3,0.5,2.5,2.1
32.946832,-115.518355,0.4,0.3,0.3,0.1,0.0,0.0,0.1,0.4,0.3,0.3,0.3,0.4
38.615055,-122.507742,8.0,5.9,4.7,1.9,0.5,0.3,0.1,0.1,0.4,2.1,5.5,5.9
34.204429,-118.974355,3.0,3.1,2.4,0.9,0.1,0.0,0.0,0.1,0.4,0.3,2.0,2.0
35.587748,-120.954454,3.0,2.8,2.7,1.4,0.3,0.0,0.1,0.1,0.4,0.8,1.9,2.4
37.189396,-121.705327,5.1,4.0,3.6,1.6,0.3,0.1,0.1,0.1,0.3,1.3,3.3,3.5
33.082192,-117.267169,2.5,2.3,2.4,1.1,0.3,0.1,0.0,0.1,0.4,0.4,1.7,1.9
36.615248,-121.795010,3.5,2.7,3.3,1.7,0.4,0.3,0.1,0.1,0.3,0.9,2.8,2.8
34.405045,-119.520525,3.6,3.8,2.8,1.3,0.3,0.1,0.0,0.1,0.3,0.3,2.3,2.5
33.867138,-118.253825,3.0,2.6,2.1,0.9,0.3,0.0,0.0,0.1,0.3,0.3,2.0,2.0
33.786594,-118.298662,2.5,2.9,2.6,1.0,0.3,0.0,0.0,0.1,0.4,0.4,2.1,2.1
38.562107,-123.189714,7.3,5.3,5.3,2.3,0.7,0.3,0.1,0.3,0.7,2.6,6.0,6.1
37.561889,-120.967976,2.3,1.8,2.1,1.0,0.3,0.1,0.1,0.1,0.3,0.7,1.9,1.7
33.866914,-118.068648,2.5,2.5,2.0,0.7,0.3,0.0,0.0,0.1,0.3,0.3,1.7,1.7
33.786594,-118.298662,3.3,3.3,2.9,1.0,0.3,0.0,0.0,0.3,0.3,0.5,2.5,2.1
39.723898,-121.572986,5.3,3.7,4.3,1.7,0.5,0.4,0.1,0.3,0.6,1.7,4.3,3.9
37.013396,-120.266097,1.8,1.9,1.8,1.3,0.3,0.1,0.0,0.0,0.3,0.6,1.6,1.6
33.786594,-118.298662,3.3,3.1,2.9,1.1,0.3,0.0,0.0,0.1,0.4,0.4,1.9,2.3
38.946476,-122.657017,5.5,4.5,3.6,1.5,0.5,0.3,0.1,0.3,0.5,1.6,3.9,4.3
34.151161,-116.900557,1.9,1.8,1.9,0.8,0.3,0.0,0.0,0.3,0.4,0.3,1.3,1.3
33.909915,-118.235654,2.5,2.5,2.0,0.7,0.3,0.0,0.0,0.1,0.3,0.3,1.7,1.7
37.777208,-121.955399,<b>,<b>,<b>,<b>,<b>,<b>,<b>,<b>,<b>,<b>,<b>,<b>
40.125399,-122.135411,3.8,3.0,2.9,1.3,0.5,0.3,0.1,0.3,0.5,1.3,3.3,3.3
33.752886,-116.055617,2.3,2.4,2.0,0.8,0.3,0.0,0.0,0.1,0.4,0.3,1.5,1.7
32.656176,-117.160815,1.8,1.5,1.8,0.8,0.3,0.1,0.0,0.1,0.3,0.4,1.5,1.6
33.786594,-118.298662,3.4,3.5,2.9,1.3,0.3,0.0,0.0,0.1,0.4,0.5,2.0,2.3
37.189396,-121.705327,5.1,4.0,3.6,1.6,0.3,0.1,0.1,0.1,0.3,1.3,3.3,3.5
33.640302,-117.769442,2.5,2.5,2.0,0.7,0.3,0.0,0.0,0.1,0.3,0.3,1.7,1.7
38.521776,-121.749016,3.9,2.9,2.7,1.1,0.3,0.3,0.0,0.1,0.3,1.1,2.8,2.9
35.294405,-118.905173,1.1,1.3,1.3,0.8,0.3,0.1,0.0,0.0,0.3,0.3,0.7,0.8
38.397372,-121.761419,3.9,2.9,2.7,1.1,0.3,0.3,0.0,0.1,0.3,1.1,2.8,2.9
33.922714,-118.139969,2.5,2.5,2.0,0.7,0.3,0.0,0.0,0.1,0.3,0.3,1.7,1.7
33.786594,-118.298662,3.4,3.5,2.9,1.3,0.3,0.0,0.0,0.1,0.4,0.5,2.0,2.3
37.714402,-121.906329,2.7,2.3,2.3,1.1,0.3,0.1,0.0,0.1,0.3,0.9,2.3,2.1
37.833876,-122.295480,5.0,3.8,3.7,1.8,0.3,0.3,0.1,0.1,0.4,1.5,3.7,3.8
33.054154,-117.250253,2.5,2.3,2.4,1.1,0.3,0.1,0.0,0.1,0.4,0.4,1.7,1.9
33.071941,-117.158497,2.5,2.3,2.4,1.1,0.3,0.1,0.0,0.1,0.4,0.4,1.7,1.9
40.787799,-123.938685,6.0,4.7,5.3,2.9,1.4,0.5,0.1,0.5,0.9,2.7,6.4,6.0
38.278428,-122.020276,5.6,3.9,3.3,1.4,0.3,0.1,0.1,0.0,0.4,1.3,3.7,3.8
33.016928,-116.846046,2.5,2.3,2.4,1.1,0.3,0.1,0.0,0.1,0.4,0.4,1.7,1.9
40.465229,-124.268790,8.3,6.7,7.1,3.5,1.3,0.4,0.1,0.4,0.9,3.1,7.7,8.5
36.772741,-120.213442,2.1,2.1,2.0,1.1,0.3,0.1,0.0,0.0,0.3,0.7,1.9,1.7
38.594181,-121.310796,4.3,3.5,3.9,1.9,0.5,0.3,0.1,0.1,0.5,1.6,4.0,3.5
34.839964,-115.967051,3.3,3.1,2.9,1.1,0.3,0.0,0.0,0.1,0.4,0.4,1.9,2.3
40.815265,-123.903317,8.3,6.7,7.1,3.5,1.3,0.4,0.1,0.4,0.9,3.1,7.7,8.5
37.570681,-122.063323,2.7,2.1,2.1,1.1,0.3,0.1,0.0,0.1,0.3,0.9,2.1,2.0
36.746375,-119.639658,2.0,1.8,1.9,1.0,0.3,0.1,0.0,0.0,0.3,0.5,1.4,1.4
33.640302,-117.769442,2.5,2.3,2.3,0.8,0.3,0.1,0.0,0.1,0.4,0.3,1.7,1.8
38.289817,-121.313883,3.3,2.6,2.8,1.3,0.3,0.1,0.1,0.1,0.4,1.0,2.7,2.7
33.858866,-118.299106,3.0,2.6,2.1,0.9,0.3,0.0,0.0,0.1,0.3,0.3,2.0,2.0
37.023347,-121.493849,4.0,3.3,3.3,1.5,0.3,0.1,0.1,0.1,0.4,0.9,2.9,3.3
33.786594,-118.298662,2.5,2.9,2.6,1.0,0.3,0.0,0.0,0.1,0.4,0.4,2.1,2.1
33.786594,-118.298662,3.4,3.5,2.9,1.3,0.3,0.0,0.0,0.1,0.4,0.5,2.0,2.3
34.262834,-119.848555,3.3,3.6,2.8,1.1,0.3,0.0,0.0,0.1,0.5,0.5,2.0,2.3
36.138861,-119.894727,1.4,1.5,1.3,0.7,0.3,0.1,0.0,0.0,0.3,0.4,1.1,1.0
33.786594,-118.298662,2.4,2.5,2.0,0.7,0.1,0.0,0.0,0.3,0.3,0.3,1.8,1.7
37.635482,-122.092324,4.8,3.7,3.9,1.9,0.4,0.3,0.1,0.1,0.4,1.9,3.9,3.9
38.512761,-122.787101,9.1,6.7,5.7,2.4,0.5,0.3,0.1,0.3,0.6,2.5,6.9,7.4
33.752886,-116.055617,2.4,2.4,2.1,1.0,0.4,0.1,0.1,0.3,0.5,0.5,1.4,1.8
